UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN
164872,R,190,R,72,R,118,R,0,R,0,R,0,R,9,R,3,R,6,R,3,R,1,R,2,R,18,R,11,R,7,R,0,R,0,R,0,R,82,R,26,R,56,R,4,R,0,R,4,R,16,R,8,R,8,R,58,R,23,R,35,R,0,A,,R,0,R,2,A,,R,2,R,2,A,,R,2,R,188
164915,R,19,R,7,R,12,R,0,R,0,R,0,R,3,R,2,R,1,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,12,R,4,R,8,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,A,,A,,A,,R,0,S,,S,,R,0,S,,S,,S,
164924,R,4444,R,1895,R,2549,R,3,Z,0,R,3,R,381,R,185,R,196,R,222,R,90,R,132,R,371,R,157,R,214,Z,0,Z,0,Z,0,R,2576,R,1036,R,1540,R,152,R,70,R,82,R,156,R,78,R,78,R,583,R,279,R,304,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,4444
164988,R,12462,R,5272,R,7190,R,6,R,2,R,4,R,1630,R,676,R,954,R,439,R,127,R,312,R,1058,R,397,R,661,R,10,R,3,R,7,R,4164,R,1504,R,2660,R,265,R,79,R,186,R,516,R,246,R,270,R,4374,R,2238,R,2136,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,12462
165015,R,1390,R,602,R,788,R,0,R,0,R,0,R,178,R,81,R,97,R,74,R,20,R,54,R,98,R,36,R,62,R,0,R,0,R,0,R,517,R,217,R,300,R,22,R,4,R,18,R,64,R,30,R,34,R,437,R,214,R,223,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,1390
165024,R,2186,R,747,R,1439,R,4,R,1,R,3,R,37,R,12,R,25,R,176,R,69,R,107,R,161,R,52,R,109,R,1,R,0,R,1,R,1673,R,566,R,1107,R,94,R,30,R,64,R,22,R,9,R,13,R,18,R,8,R,10,R,4,R,7,R,11,R,0,S,,S,,R,4,S,,S,,S,
165033,R,809,R,266,R,543,R,1,R,1,R,0,R,20,R,10,R,10,R,91,R,29,R,62,R,41,R,7,R,34,R,0,R,0,R,0,R,538,R,175,R,363,R,25,R,6,R,19,R,87,R,35,R,52,R,6,R,3,R,3,R,8,R,0,R,8,A,,A,,A,,R,8,R,0,R,8,R,801
165060,R,50,R,7,R,43,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,Z,0,R,9,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,33,R,6,R,27,R,4,R,1,R,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,50
165112,R,972,R,380,R,592,Z,0,Z,0,Z,0,R,102,R,38,R,64,R,176,R,69,R,107,R,241,R,79,R,162,R,2,Z,0,R,2,R,178,R,76,R,102,R,56,R,18,R,38,R,124,R,58,R,66,R,93,R,42,R,51,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,972
165167,R,666,R,131,R,535,R,3,R,1,R,2,R,23,R,4,R,19,R,119,R,26,R,93,R,227,R,32,R,195,R,1,R,0,R,1,R,247,R,50,R,197,R,7,R,1,R,6,R,9,R,4,R,5,R,30,R,13,R,17,R,4,S,,S,,R,1,S,,S,,R,5,S,,S,,S,
165194,R,455,R,151,R,304,R,2,R,1,R,1,R,10,R,3,R,7,R,47,R,13,R,34,R,51,R,13,R,38,R,0,R,0,R,0,R,317,R,109,R,208,R,20,R,8,R,12,R,8,R,4,R,4,R,0,R,0,R,0,R,6,A,,R,6,A,,A,,A,,R,6,A,,R,6,R,449
165255,R,236,Z,0,R,236,R,1,Z,0,R,1,R,17,Z,0,R,17,R,17,Z,0,R,17,R,52,Z,0,R,52,R,0,Z,0,R,0,R,142,Z,0,R,142,R,5,Z,0,R,5,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,236
165264,R,363,R,31,R,332,R,0,R,0,R,0,R,18,R,1,R,17,R,121,R,11,R,110,R,48,R,4,R,44,R,0,R,0,R,0,R,145,R,10,R,135,R,12,R,2,R,10,R,11,R,1,R,10,R,8,R,2,R,6,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,363
165334,R,1397,R,646,R,751,R,1,R,0,R,1,R,42,R,11,R,31,R,44,R,11,R,33,R,71,R,29,R,42,R,1,R,0,R,1,R,522,R,194,R,328,R,33,R,9,R,24,R,31,R,20,R,11,R,652,R,372,R,280,R,1,A,,R,1,R,1,A,,R,1,R,2,A,,R,2,R,1395
165495,R,18,R,6,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,17,R,6,R,11,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,R,0,A,,R,0,R,0,A,,R,0,R,18
165529,R,501,R,184,R,317,R,1,R,0,R,1,R,14,R,5,R,9,R,56,R,11,R,45,R,42,R,16,R,26,R,1,R,1,R,0,R,337,R,128,R,209,R,11,R,8,R,3,R,32,R,12,R,20,R,7,R,3,R,4,R,0,S,,S,,R,0,S,,S,,R,0,S,,S,,S,
165574,R,256,R,117,R,139,R,1,R,1,R,0,R,1,R,1,R,0,R,29,R,15,R,14,R,23,R,12,R,11,R,0,R,0,R,0,R,169,R,74,R,95,R,11,R,4,R,7,R,17,R,8,R,9,R,5,R,2,R,3,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,256
165608,R,23,R,2,R,21,R,1,R,0,R,1,R,0,R,0,R,0,R,2,R,0,R,2,R,4,R,0,R,4,R,0,R,0,R,0,R,14,R,1,R,13,R,1,R,0,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
165635,R,119,R,110,R,9,R,0,R,0,R,0,R,6,R,6,R,0,R,21,R,18,R,3,R,32,R,30,R,2,R,0,R,0,R,0,R,47,R,45,R,2,R,4,R,2,R,2,R,7,R,7,R,0,R,2,R,2,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,119
165644,R,126,R,62,R,64,R,0,R,0,R,0,R,4,R,1,R,3,R,18,R,7,R,11,R,12,R,5,R,7,R,0,R,0,R,0,R,65,R,31,R,34,R,5,R,2,R,3,R,4,R,2,R,2,R,18,R,14,R,4,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,126
165662,R,1712,R,455,R,1257,R,1,Z,0,R,1,R,99,R,29,R,70,R,87,R,12,R,75,R,231,R,57,R,174,R,2,R,1,R,1,R,933,R,255,R,678,R,75,R,26,R,49,R,34,R,13,R,21,R,250,R,62,R,188,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,1712
165671,R,451,R,88,R,363,Z,0,Z,0,Z,0,R,25,R,1,R,24,R,29,R,5,R,24,R,26,R,8,R,18,R,1,R,0,R,1,R,319,R,61,R,258,R,10,R,3,R,7,R,39,R,10,R,29,R,2,R,0,R,2,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,451
165699,R,1189,R,408,R,781,R,2,Z,0,R,2,R,25,R,9,R,16,R,16,R,1,R,15,R,63,R,23,R,40,Z,0,Z,0,Z,0,R,936,R,309,R,627,R,23,R,8,R,15,R,94,R,40,R,54,R,30,R,18,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1189
165750,R,67,R,19,R,48,R,0,R,0,R,0,R,2,R,0,R,2,R,8,R,4,R,4,R,13,R,4,R,9,R,0,R,0,R,0,R,42,R,11,R,31,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
165802,R,339,R,123,R,216,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,28,R,13,R,15,R,40,R,21,R,19,Z,0,Z,0,Z,0,R,63,R,18,R,45,R,1,R,1,Z,0,R,163,R,41,R,122,R,42,R,29,R,13,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,339
165820,R,1964,R,774,R,1190,R,1,R,1,R,0,R,78,R,26,R,52,R,170,R,66,R,104,R,169,R,52,R,117,R,3,R,0,R,3,R,1233,R,462,R,771,R,24,R,5,R,19,R,70,R,29,R,41,R,216,R,133,R,83,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,1964
165866,R,840,R,295,R,545,R,1,R,0,R,1,R,50,R,13,R,37,R,86,R,40,R,46,R,153,R,53,R,100,R,1,R,0,R,1,R,508,R,176,R,332,R,18,R,4,R,14,R,9,R,5,R,4,R,14,R,4,R,10,R,1,S,,S,,R,0,S,,S,,R,1,S,,S,,S,
165884,R,248,R,222,R,26,R,1,R,1,Z,0,R,20,R,18,R,2,R,60,R,56,R,4,R,53,R,50,R,3,Z,0,Z,0,Z,0,R,58,R,46,R,12,R,8,R,8,Z,0,R,48,R,43,R,5,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,248
165936,R,423,R,139,R,284,Z,0,Z,0,Z,0,R,15,R,7,R,8,R,26,R,10,R,16,R,50,R,13,R,37,Z,0,Z,0,Z,0,R,248,R,75,R,173,R,7,R,3,R,4,R,14,R,4,R,10,R,63,R,27,R,36,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,423
165945,R,337,R,222,R,115,R,0,R,0,R,0,R,25,R,15,R,10,R,85,R,68,R,17,R,25,R,18,R,7,R,2,R,2,R,0,R,120,R,64,R,56,R,0,R,0,R,0,R,57,R,40,R,17,R,23,R,15,R,8,A,,A,,A,,R,0,A,,R,0,R,0,A,,R,0,R,337
165981,R,286,R,84,R,202,R,1,R,1,Z,0,R,9,R,3,R,6,R,15,R,5,R,10,R,29,R,5,R,24,Z,0,Z,0,Z,0,R,212,R,64,R,148,R,12,R,3,R,9,R,8,R,3,R,5,Z,0,Z,0,Z,0,R,5,A,,R,5,A,,A,,A,,R,5,A,,R,5,R,281
166018,R,82,R,31,R,51,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,7,Z,0,R,7,Z,0,Z,0,Z,0,R,55,R,22,R,33,R,4,R,1,R,3,R,3,R,2,R,1,R,9,R,5,R,4,R,0,R,28,R,28,A,,A,,A,,R,0,R,28,R,28,R,54
166027,R,10200,R,4646,R,5554,R,19,R,11,R,8,R,1400,R,580,R,820,R,608,R,274,R,334,R,895,R,422,R,473,R,12,R,6,R,6,R,3338,R,1529,R,1809,R,377,R,158,R,219,R,473,R,214,R,259,R,3078,R,1452,R,1626,R,0,S,,S,,R,9,R,8,R,17,R,9,S,,S,,S,
166045,R,19,R,8,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,17,R,7,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,A,,A,,A,,R,0,S,,S,,R,0,S,,S,,S,
166054,R,40,R,33,R,7,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,34,R,29,R,5,R,1,R,1,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,40
166124,R,751,R,320,R,431,R,0,R,0,R,0,R,31,R,8,R,23,R,27,R,17,R,10,R,68,R,22,R,46,R,0,R,0,R,0,R,574,R,249,R,325,R,21,R,7,R,14,R,14,R,8,R,6,R,16,R,9,R,7,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,751
166133,R,683,R,209,R,474,R,2,R,1,R,1,R,22,R,8,R,14,R,43,R,11,R,32,R,164,R,38,R,126,R,1,Z,0,R,1,R,406,R,135,R,271,R,28,R,9,R,19,R,12,R,3,R,9,R,5,R,4,R,1,R,23,A,,R,23,A,,A,,A,,R,23,A,,R,23,R,660
166391,R,434,R,164,R,270,R,0,R,0,R,0,R,14,R,7,R,7,R,51,R,17,R,34,R,31,R,11,R,20,R,0,R,0,R,0,R,260,R,97,R,163,R,9,R,1,R,8,R,49,R,24,R,25,R,20,R,7,R,13,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,434
166407,R,68,R,7,R,61,Z,0,Z,0,Z,0,R,5,R,1,R,4,R,8,R,2,R,6,R,14,R,1,R,13,Z,0,Z,0,Z,0,R,36,R,2,R,34,R,3,Z,0,R,3,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,68
166452,R,890,R,150,R,740,R,4,Z,0,R,4,R,56,R,12,R,44,R,58,R,14,R,44,R,96,R,16,R,80,Z,0,Z,0,Z,0,R,539,R,88,R,451,R,17,R,2,R,15,R,95,R,12,R,83,R,25,R,6,R,19,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,890
166489,R,132,R,40,R,92,Z,0,Z,0,Z,0,R,7,R,1,R,6,R,5,R,2,R,3,R,6,R,1,R,5,Z,0,Z,0,Z,0,R,34,R,6,R,28,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,79,R,30,R,49,R,0,S,,S,,R,2,S,,S,,R,2,S,,S,,S,
166498,R,19,R,0,R,19,R,0,R,0,R,0,R,1,R,0,R,1,R,2,R,0,R,2,R,3,R,0,R,3,R,0,R,0,R,0,R,12,R,0,R,12,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,19
166513,R,4664,R,2586,R,2078,R,3,R,2,R,1,R,525,R,291,R,234,R,320,R,136,R,184,R,469,R,215,R,254,R,2,R,2,R,0,R,2469,R,1395,R,1074,R,138,R,67,R,71,R,332,R,218,R,114,R,406,R,260,R,146,R,0,S,,S,,R,0,S,,S,,R,0,S,,S,,S,
166629,R,8986,R,4491,R,4495,R,8,R,5,R,3,R,1008,R,522,R,486,R,376,R,162,R,214,R,680,R,288,R,392,R,4,R,2,R,2,R,5065,R,2477,R,2588,R,277,R,147,R,130,R,349,R,180,R,169,R,1219,R,708,R,511,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,8985
166638,R,3586,R,1407,R,2179,R,3,R,1,R,2,R,449,R,197,R,252,R,517,R,152,R,365,R,511,R,167,R,344,R,2,R,1,R,1,R,1378,R,531,R,847,R,124,R,53,R,71,R,86,R,22,R,64,R,516,R,283,R,233,R,1,S,,S,,R,3,S,,S,,R,4,S,,S,,S,
166647,R,551,R,233,R,318,R,1,R,1,R,0,R,38,R,14,R,24,R,76,R,21,R,55,R,121,R,51,R,70,R,1,R,1,R,0,R,246,R,118,R,128,R,21,R,11,R,10,R,19,R,8,R,11,R,28,R,8,R,20,R,3,A,,R,3,A,,A,,A,,R,3,A,,R,3,R,548
166656,R,2113,R,535,R,1578,R,2,R,1,R,1,R,379,R,114,R,265,R,174,R,53,R,121,R,153,R,35,R,118,R,1,R,0,R,1,R,906,R,189,R,717,R,58,R,16,R,42,R,122,R,24,R,98,R,318,R,103,R,215,R,0,S,,S,,R,0,S,,S,,R,0,S,,S,,S,
166674,R,440,R,113,R,327,R,1,Z,0,R,1,R,49,R,11,R,38,R,16,R,7,R,9,R,44,R,10,R,34,R,1,R,1,Z,0,R,228,R,55,R,173,R,21,R,3,R,18,R,62,R,22,R,40,R,18,R,4,R,14,R,31,A,,R,31,R,14,A,,R,14,R,45,A,,R,45,R,395
166683,R,3666,R,2129,R,1537,R,2,R,2,Z,0,R,705,R,310,R,395,R,149,R,91,R,58,R,303,R,202,R,101,R,1,R,1,Z,0,R,873,R,509,R,364,R,176,R,87,R,89,R,173,R,91,R,82,R,1284,R,836,R,448,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,3666
166692,R,351,R,297,R,54,R,5,R,5,R,0,R,5,R,2,R,3,R,4,R,3,R,1,R,16,R,12,R,4,R,0,R,0,R,0,R,275,R,233,R,42,R,10,R,10,R,0,R,34,R,30,R,4,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,351
166708,R,294,R,106,R,188,R,0,R,0,R,0,R,47,R,18,R,29,R,15,R,4,R,11,R,13,R,8,R,5,R,0,R,0,R,0,R,176,R,60,R,116,R,13,R,5,R,8,R,8,R,2,R,6,R,22,R,9,R,13,A,,A,,A,,R,3,S,,S,,R,3,S,,S,,S,
166717,R,395,R,77,R,318,R,0,R,0,R,0,R,15,R,2,R,13,R,35,R,7,R,28,R,44,R,5,R,39,R,0,R,0,R,0,R,269,R,51,R,218,R,6,R,0,R,6,R,21,R,11,R,10,R,5,R,1,R,4,R,0,S,,S,,R,6,S,,S,,R,6,S,,S,,S,
166805,R,35,R,18,R,17,R,0,R,0,R,0,R,1,R,1,R,0,R,9,R,4,R,5,R,6,R,3,R,3,R,0,R,0,R,0,R,15,R,7,R,8,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,35
166823,R,665,R,300,R,365,Z,0,Z,0,Z,0,R,24,R,11,R,13,R,171,R,63,R,108,R,68,R,34,R,34,R,1,R,1,Z,0,R,353,R,165,R,188,R,27,R,12,R,15,R,21,R,14,R,7,Z,0,Z,0,Z,0,R,14,A,,R,14,A,,A,,A,,R,14,A,,R,14,R,651
166850,R,1714,R,700,R,1014,R,2,R,1,R,1,R,40,R,17,R,23,R,65,R,43,R,22,R,133,R,54,R,79,R,0,R,0,R,0,R,1350,R,514,R,836,R,43,R,21,R,22,R,36,R,20,R,16,R,45,R,30,R,15,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,1714
166869,R,551,R,76,R,475,R,0,R,0,R,0,R,85,R,12,R,73,R,28,R,4,R,24,R,47,R,7,R,40,R,0,R,0,R,0,R,344,R,47,R,297,R,30,R,4,R,26,R,17,R,2,R,15,R,0,R,0,R,0,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,551
166887,R,801,R,294,R,507,R,0,R,0,R,0,R,108,R,48,R,60,R,62,R,23,R,39,R,133,R,36,R,97,R,0,R,0,R,0,R,444,R,172,R,272,R,26,R,4,R,22,R,2,R,1,R,1,R,26,R,10,R,16,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,801
166911,R,77,R,20,R,57,R,1,R,1,Z,0,R,4,Z,0,R,4,R,5,R,3,R,2,R,15,R,2,R,13,Z,0,Z,0,Z,0,R,36,R,9,R,27,R,2,R,1,R,1,R,14,R,4,R,10,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,77
166939,R,566,R,10,R,556,Z,0,Z,0,Z,0,R,36,Z,0,R,36,R,30,Z,0,R,30,R,52,Z,0,R,52,Z,0,Z,0,Z,0,R,298,R,8,R,290,R,19,R,1,R,18,R,7,R,1,R,6,R,124,Z,0,R,124,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,566
166957,R,624,R,194,R,430,R,1,R,0,R,1,R,10,R,3,R,7,R,76,R,22,R,54,R,99,R,20,R,79,R,0,R,0,R,0,R,399,R,133,R,266,R,21,R,5,R,16,R,16,R,11,R,5,R,2,R,0,R,2,R,9,A,,R,9,A,,A,,A,,R,9,A,,R,9,R,615
167039,R,13,R,1,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,9,R,1,R,8,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,13
167057,R,256,R,128,R,128,Z,0,Z,0,Z,0,R,30,R,14,R,16,R,2,R,2,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,80,R,48,R,32,R,17,R,11,R,6,R,6,R,3,R,3,R,116,R,47,R,69,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,256
167093,R,144,R,30,R,114,R,1,R,1,Z,0,R,31,R,5,R,26,R,1,R,0,R,1,R,4,R,1,R,3,R,0,R,0,Z,0,R,53,R,9,R,44,R,1,R,0,R,1,R,1,R,0,R,1,R,52,R,14,R,38,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,144
167215,R,306,R,108,R,198,R,0,R,0,R,0,R,5,R,3,R,2,R,17,R,8,R,9,R,40,R,14,R,26,R,0,R,0,R,0,R,220,R,73,R,147,R,4,R,1,R,3,R,10,R,5,R,5,R,10,R,4,R,6,A,,A,,A,,R,2,S,,S,,R,2,S,,S,,S,
167260,R,362,R,217,R,145,Z,0,Z,0,Z,0,R,7,R,2,R,5,R,19,R,13,R,6,R,35,R,23,R,12,Z,0,Z,0,Z,0,R,273,R,163,R,110,R,16,R,9,R,7,R,7,R,3,R,4,R,5,R,4,R,1,R,0,S,,S,,R,0,S,,S,,R,0,S,,S,,S,
167288,R,180,R,71,R,109,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,11,R,3,R,8,R,15,R,10,R,5,Z,0,Z,0,Z,0,R,139,R,54,R,85,R,6,R,1,R,5,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,179
167297,R,93,R,63,R,30,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,4,R,4,Z,0,R,6,R,4,R,2,Z,0,Z,0,Z,0,R,70,R,48,R,22,R,7,R,4,R,3,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
167312,R,706,R,220,R,486,R,1,Z,0,R,1,R,39,R,16,R,23,R,58,R,11,R,47,R,173,R,53,R,120,R,0,R,0,Z,0,R,361,R,117,R,244,R,59,R,17,R,42,R,9,R,5,R,4,R,6,R,1,R,5,R,2,S,,S,,A,,A,,A,,R,2,S,,S,,S,
167358,R,11303,R,5653,R,5650,R,4,R,2,R,2,R,1500,R,626,R,874,R,322,R,112,R,210,R,658,R,286,R,372,R,0,R,0,R,0,R,3438,R,1656,R,1782,R,409,R,165,R,244,R,102,R,49,R,53,R,4870,R,2757,R,2113,R,16,R,0,R,16,R,20,R,0,R,20,R,36,R,0,R,36,R,11267
167376,R,565,R,203,R,362,R,1,R,1,Z,0,R,21,R,5,R,16,R,22,R,11,R,11,R,222,R,60,R,162,R,0,R,0,R,0,R,283,R,122,R,161,R,3,R,0,R,3,R,4,R,1,R,3,R,9,R,3,R,6,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,565
167394,R,451,R,96,R,355,R,1,R,0,R,1,R,12,R,3,R,9,R,68,R,15,R,53,R,54,R,14,R,40,Z,0,Z,0,Z,0,R,214,R,46,R,168,R,13,R,2,R,11,R,85,R,15,R,70,R,4,R,1,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,451
167525,R,343,R,121,R,222,R,1,R,0,R,1,R,30,R,12,R,18,R,71,R,19,R,52,R,36,R,13,R,23,Z,0,Z,0,Z,0,R,148,R,57,R,91,R,8,R,3,R,5,R,32,R,11,R,21,R,17,R,6,R,11,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,343
167534,R,1051,R,387,R,664,R,3,R,1,R,2,R,55,R,19,R,36,R,158,R,63,R,95,R,206,R,58,R,148,R,0,R,0,R,0,R,527,R,201,R,326,R,30,R,8,R,22,R,59,R,33,R,26,R,13,R,4,R,9,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,1051
167598,R,1168,R,117,R,1051,R,1,R,0,R,1,R,23,R,2,R,21,R,78,R,10,R,68,R,132,R,13,R,119,R,1,R,1,R,0,R,290,R,26,R,264,R,9,R,2,R,7,R,629,R,62,R,567,R,5,R,1,R,4,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,1168
167631,R,168,R,44,R,124,R,0,R,0,R,0,R,1,R,0,R,1,R,97,R,26,R,71,R,34,R,8,R,26,R,1,R,0,R,1,R,8,R,2,R,6,R,2,R,1,R,1,R,23,R,7,R,16,R,2,R,0,R,2,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
167677,R,31,R,25,R,6,R,0,R,0,R,0,R,1,R,0,R,1,R,2,R,0,R,2,R,4,R,4,R,0,R,0,R,0,R,0,R,21,R,18,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,31
167729,R,1604,R,431,R,1173,R,2,R,0,R,2,R,44,R,11,R,33,R,92,R,29,R,63,R,276,R,53,R,223,R,1,R,0,R,1,R,1048,R,301,R,747,R,41,R,12,R,29,R,39,R,16,R,23,R,61,R,9,R,52,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1604
167783,R,2055,R,161,R,1894,R,2,R,0,R,2,R,110,R,5,R,105,R,176,R,14,R,162,R,178,R,7,R,171,R,1,R,0,R,1,R,1044,R,86,R,958,R,41,R,2,R,39,R,467,R,44,R,423,R,36,R,3,R,33,R,2,R,10,R,12,R,121,R,36,R,157,R,123,R,46,R,169,R,1886
167792,R,86,R,34,R,52,Z,0,Z,0,Z,0,R,9,R,4,R,5,R,7,R,5,R,2,R,7,Z,0,R,7,Z,0,Z,0,Z,0,R,44,R,12,R,32,R,1,R,1,Z,0,R,5,R,4,R,1,R,13,R,8,R,5,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
167835,R,790,R,21,R,769,R,1,R,0,R,1,R,86,R,1,R,85,R,42,R,2,R,40,R,92,R,0,R,92,R,2,R,0,R,2,R,413,R,10,R,403,R,43,R,4,R,39,R,30,R,2,R,28,R,81,R,2,R,79,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,790
167871,R,179,R,74,R,105,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,63,R,21,R,42,R,26,R,8,R,18,Z,0,Z,0,Z,0,R,79,R,40,R,39,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,179
